"logFC","logCPM","F","PValue","FDR","external_gene_name"
0.870471902418228,-1.21052017125157,2.73540677630353,0.103538257690545,0.361828622589657,"CTD-2165H16.3"
-0.357047241628908,5.08706090810299,2.7374732430722,0.103538796369141,0.361828622589657,"SNAP47"
1.14305388692662,0.559457260818619,2.73707509827618,0.103582724486342,0.361933021681055,"XPNPEP2"
-0.426467129200722,6.20897339766633,2.73660747907311,0.103592136947581,0.361933021681055,"USP1"
-0.390967373825533,5.83761271028516,2.73631353509486,0.103610255184698,0.361946293450078,"KRAS"
1.04229525995068,2.68919463365194,2.73611736523912,0.103628566556661,0.361946293450078,"HSPB7"
-0.463446940392099,4.72901989095524,2.73597488588785,0.103631136374723,0.361946293450078,"SNRPG"
-0.812182427104086,-1.46857937926061,2.73212658276993,0.103651080302041,0.361974965931968,"43900"
0.273772437737887,3.36226760604911,2.7348470783748,0.103702093551984,0.362078542958517,"TAF3"
0.507173813235484,0.471209507890477,2.73516078719269,0.10370421522477,0.362078542958517,"LL0XNC01-36H8.1"
-0.923719498884815,3.32561521771022,2.73367932412474,0.103775974730238,0.362251221730847,"FREM2"
-0.332572164951806,5.00225720453556,2.73344185373665,0.103787446790082,0.362251221730847,"ZNF268"
0.848939422648256,0.294766924971604,2.73349150692111,0.103804571800281,0.362251221730847,"C2CD4B"
0.967800881056832,-1.54683314193901,2.72881472155062,0.103820195522433,0.362251221730847,"GNGT1"
-0.31778860184678,3.87558761121603,2.73291468849736,0.103820401531623,0.362251221730847,"CWF19L1"
-0.879010902565285,3.04316316758757,2.73274446596406,0.103835270663754,0.362251221730847,"ABCA10"
0.832545555371033,-3.42596735024155,2.69743688233798,0.103842884072276,0.362251221730847,"RP4-530I15.6"
0.885699543209843,-3.35163982708821,2.69904079029962,0.103847620636233,0.362251221730847,"RP11-430G17.1"
-0.668885324641582,1.505788276369,2.73103009592715,0.103951627926792,0.36257302879441,"HAGLR"
-0.564456723207444,-3.50494401879702,2.69277910939774,0.104020858381098,0.362713293091551,"AC069394.1"
-0.323257719781456,5.3115650679617,2.72959639673678,0.104025253015504,0.362713293091551,"VTA1"
0.953693235365793,-3.39439344938046,2.69506710642449,0.104027117839043,0.362713293091551,"RP4-738P11.3"
0.654956847764398,0.831311642380368,2.72946773820371,0.104054226624239,0.362727439742628,"SIGLEC14"
0.694786762008141,-0.120747072033433,2.7289229216342,0.104080420818708,0.362727439742628,"TOX2"
-0.27425588807862,6.57136037117967,2.72864739032885,0.104084033185576,0.362727439742628,"OPA1"
-0.328763821332919,3.24685613728597,2.72865542859378,0.104086216122314,0.362727439742628,"ZSCAN20"
0.562529051998507,-2.1847220147501,2.71943812731395,0.104089969741036,0.362727439742628,"CTD-2619J13.23"
-0.421123325843125,-0.483806462075027,2.72794500731414,0.104124155879632,0.36273991170445,"RP11-504G3.4"
0.957251348634303,-1.6613531936015,2.72293204649195,0.104127407128708,0.36273991170445,"RP11-461O7.1"
0.886008461149698,-2.03332247213225,2.71960988731465,0.104135847279416,0.36273991170445,"KRT19P2"
0.590468323513888,0.0810261601990428,2.72805023911089,0.10414058605552,0.36273991170445,"MSANTD1"
-0.605748483453831,2.19759600554259,2.72743775813928,0.10416859297426,0.362796498529637,"PCDHB4"
0.64682924950018,4.58951562049569,2.7269728529042,0.104187850458272,0.362822603644876,"PRKCA"
0.776685566526633,-0.960669250162494,2.72551598196811,0.104211272126903,0.362863202539628,"MUSK"
-0.678621727895265,1.3330215627993,2.72661084341574,0.104226900558232,0.362863591302025,"ARHGEF26-AS1"
0.322738110031441,2.93578721512615,2.72629031509977,0.104234910445983,0.362863591302025,"GPR137"
-0.378602083232048,5.55062626975086,2.72559669804867,0.104273247806765,0.362922611026595,"FAM8A1"
-0.28359194504884,3.0186523929794,2.72561968032717,0.104275394739479,0.362922611026595,"PARP16"
-0.574664074069481,-3.03573939504895,2.69989417627282,0.104291144152726,0.362927669416253,"RP11-223A3.1"
-0.394274189366066,-2.45336842753841,2.71230793406123,0.104300378946902,0.362927669416253,"RP11-442N24__B.1"
0.59325725007021,4.10543611325162,2.72359397478369,0.104397924569347,0.363219086690038,"ALPK3"
0.53141650069824,2.3003737288691,2.7235647849207,0.104407677948603,0.363219086690038,"LIME1"
0.622676421317987,3.24479489633567,2.72315933487565,0.104427175930619,0.363245951277829,"PELI2"
-0.305432737974062,5.528120888678,2.72087154137081,0.10456708033084,0.363586247731948,"RYBP"
-0.495471508308527,4.89906075831055,2.72076914668971,0.104573460071783,0.363586247731948,"SGCB"
-0.632173646356459,0.146743885908439,2.72099759081553,0.104578743223096,0.363586247731948,"SVILP1"
0.520008553715643,0.203393987644789,2.72099049937999,0.104581346847211,0.363586247731948,"C15orf27"
-0.498913104519593,-1.65425301538123,2.71630993807233,0.104586826476836,0.363586247731948,"RN7SKP79"
2.68577618198875,9.07414443708014,2.72041166288517,0.104595726079467,0.363586247731948,"FGG"
-0.372101999640364,5.93060597340152,2.72021215674768,0.104608157324633,0.363588487773854,"METTL9"
0.432898778805399,-0.349170122999611,2.71995144132449,0.104631308787895,0.36362798357145,"RP11-616K22.1"
2.33859480879757,4.42690858682389,2.71909563485716,0.104679771544934,0.363711896898397,"CYP2C9"
-0.604221919609383,1.42134259945546,2.71920675138945,0.104686543690885,0.363711896898397,"ROCK1P1"
0.577743909950366,-1.35281235848718,2.71647547601763,0.104690826743634,0.363711896898397,"FAM132A"
-0.34016526766526,5.42501783536968,2.71868547035193,0.104703335446485,0.363714390598842,"USP6NL"
0.522204818314293,-0.652203999218276,2.71796542518214,0.104731556675973,0.363749862279009,"PHOSPHO1"
0.430666406913512,2.52799781630801,2.7181327118254,0.104745135305793,0.363749862279009,"AC009133.12"
-0.280542766927707,5.85605951455271,2.71795476709035,0.104748922962506,0.363749862279009,"IRGQ"
0.95653065697043,1.89933805836571,2.71755602798655,0.104785343285231,0.36383537644299,"WDR17"
0.824331399154963,-0.635022356031226,2.71667688608831,0.104803758575776,0.363858361371633,"CLDN14"
-0.676577738192526,3.37159767968458,2.7166831512699,0.104830869716966,0.363878355409377,"HIST3H2A"
-0.598187784555426,-1.44977282538833,2.71317727248451,0.104854876563066,0.363878355409377,"RP11-285J16.1"
-0.861517666095498,-1.80471157388997,2.71016144156803,0.104858213298596,0.363878355409377,"RNVU1-19"
0.478145596827474,3.84808483491477,2.71612334941528,0.104863538235844,0.363878355409377,"EFNB1"
-0.627396351648566,2.70990132260779,2.71613457742109,0.104868498706174,0.363878355409377,"GNA15"
-0.551697863400928,6.59576489592169,2.71556781554018,0.104897998776552,0.363930841316118,"KPNA2"
0.639036162582707,1.40427644872409,2.71567566526264,0.104907372141122,0.363930841316118,"RP11-182L21.6"
0.702946720252841,-3.18200697043218,2.68710572041662,0.104919018764361,0.363930841316118,"CTC-459M5.1"
-0.312776194810444,2.6331758000789,2.71396849343071,0.105004176976734,0.364185276276289,"GTPBP8"
-0.238346895743292,5.18600115427223,2.71330386403508,0.105039615401041,0.364256316685066,"PHF2"
0.482589486390624,0.367240367386785,2.71352910720968,0.105048276760474,0.364256316685066,"SF3A3P1"
-0.26483164213909,2.61097060295682,2.7122703889441,0.105110947629404,0.36443266286661,"DNAJC30"
-0.343458612632993,5.60809047210715,2.71181203981712,0.105133048566552,0.364468324245046,"RPA1"
-0.459878751477954,6.11308536849909,2.71100048866042,0.105183915270924,0.364603689668748,"CELSR2"
-0.404225447867785,5.51971567590178,2.71059599567364,0.10520927964887,0.36462261780598,"TTC14"
0.535765311089958,-1.17050423866731,2.70894403287185,0.105213016536163,0.36462261780598,"GPBAR1"
0.775965374762169,0.262759545303329,2.71065485155943,0.10522611863227,0.364627059250687,"CTD-2047H16.2"
-0.493008074020638,3.672509707626,2.71013911159824,0.105238714189993,0.364629744649972,"KLHDC8B"
0.744608999158843,1.49903732071496,2.70990785160519,0.10526743315558,0.364682600057026,"TMEM26"
-0.54246004172588,-2.86855032951718,2.6888364505646,0.105277613820074,0.364682600057026,"RLN1"
-0.718319709844627,-0.87595077899158,2.7070533194877,0.105374380919316,0.364937248418023,"RP11-556O9.4"
-0.367824048867786,6.02240630893072,2.70795918939954,0.105374787553387,0.364937248418023,"TRAK2"
0.319700236012965,3.88343861112518,2.70666594767058,0.105456324593353,0.365178630975659,"CREM"
-0.484477299477788,5.02242902545798,2.70647021332475,0.105468379981094,0.365179382341095,"ITGA9"
1.12483856160916,7.12032286644023,2.70624002237917,0.105482854384784,0.365188508328556,"MUC5B"
-0.33556481787017,5.33869926799404,2.70498055450332,0.105562105573462,0.365421868547255,"RPS6KB1"
-0.416324738970448,2.57734613855319,2.704243762803,0.105614883622235,0.365550194712488,"TMEM117"
1.05319429285817,-3.23860706214374,2.67409007944207,0.105622876956346,0.365550194712488,"IGLV4-60"
-0.514923732011268,-1.47336101703693,2.7003708829926,0.105657254291184,0.36557905807859,"CTC-215O4.4"
0.704483228842431,-2.69744138212455,2.68587772054106,0.105666099973002,0.36557905807859,"RP11-158I9.5"
0.46679651536511,6.33084072286934,2.70331877624047,0.105666770895993,0.36557905807859,"AGPAT6"
0.377124084183292,1.87396082901438,2.70253765931625,0.105727325299657,0.365747538804365,"COQ3"
1.11186929476882,-2.82325324671222,2.67912177126616,0.105776366631557,0.365846456577282,"CTD-2343P13.1"
0.36820800996825,7.40923891905045,2.70152884092229,0.105779639712542,0.365846456577282,"LMAN1"
-0.433081052060143,3.58684576816262,2.70133535919838,0.105792750874564,0.365850783209382,"RPS7P1"
-1.13380248523675,-0.704485265379461,2.6991287906639,0.105876812732813,0.366100441920087,"AC012456.3"
-0.592441153429971,-0.858516875697665,2.69888700201112,0.105898025751069,0.36613275054284,"RP11-113K21.6"
-0.588981087801174,-0.283677662400561,2.69929749703067,0.105926873338375,0.366191444790862,"SNORA2B"
0.334930177911667,4.92699843429314,2.69810062916361,0.105996196480823,0.366384666371311,"ZNF646"
1.62819725721909,0.441224518318952,2.69795270151857,0.106014957391428,0.366384666371311,"GBA3"
-0.252323121450118,6.33203247962517,2.69774956130566,0.106018398289309,0.366384666371311,"TANC1"
-0.356138324161195,4.91536441919152,2.69705846705583,0.106062126891156,0.366494727031645,"PGM2"
0.373954084565242,4.60334969252213,2.69650149194301,0.106097383294722,0.366501675360464,"SLC9A8"
-0.803020664769391,-2.71966051922291,2.67728008465557,0.106116845148464,0.366501675360464,"RP11-265N6.2"
0.732551501573166,0.353972792676929,2.69651007266062,0.106118408397182,0.366501675360464,"SYPL2"
0.616364444735233,-0.249108325154783,2.69600149657536,0.106138548777651,0.366501675360464,"CTB-13F3.1"
0.370901829594014,-1.38630277816819,2.69346206687432,0.106142406504278,0.366501675360464,"RP3-402G11.25"
0.800144370376504,1.71876975823433,2.69586931046726,0.106150097173443,0.366501675360464,"CD69"
1.24476034479115,-1.97696071803203,2.68688721676225,0.106150780112361,0.366501675360464,"RP11-375N15.1"
0.473759973117149,3.75473557423045,2.69546940302444,0.106163126981055,0.366501675360464,"SHROOM4"
-0.380610557873787,3.77754661508482,2.69534820821328,0.106171069180831,0.366501675360464,"PTS"
-0.40500449591418,6.52105785061502,2.6950992064239,0.106186197513751,0.366512882925668,"RBM3"
-0.290593708048311,6.56499005185812,2.6946243754871,0.10621629153223,0.366556469344475,"SRSF2"
0.886607508184874,1.29712525786453,2.69466422031465,0.106230610471042,0.366556469344475,"ACSBG1"
0.4495725688363,-0.821835492148468,2.69355433506218,0.106250167265501,0.366556469344475,"SPATA25"
0.67476439977553,-0.61946852751296,2.69380146590523,0.106250782052744,0.366556469344475,"RP11-20B24.6"
-0.694229535899329,3.5011269925518,2.69399104734712,0.106258240635339,0.366556469344475,"ZNF711"
1.69300432180737,0.679585231688067,2.69389342931705,0.10627529156578,0.366574294859624,"DAO"
0.988562182685815,-1.61069686816748,2.68905505550055,0.106292664509486,0.366579152156454,"AC013463.2"
0.942328102505645,-0.667854221870726,2.69279763769715,0.106300467340081,0.366579152156454,"TNFSF11"
0.593963878298076,-0.0511016223330238,2.6929850139082,0.10633712838918,0.366622661623739,"ALOX12"
-0.975845548400472,3.04252130231051,2.69271950549421,0.106341869871406,0.366622661623739,"FOXP2"
-0.339408289122015,5.05751797896231,2.69246484359352,0.106353282733355,0.366622661623739,"ACVR2B"
2.13566377379111,5.89310287692865,2.69171273130573,0.10640103927282,0.366622661623739,"C4BPA"
-0.236146002005182,4.63189478751857,2.69170842997865,0.106401314497452,0.366622661623739,"TAF8"
1.20520644781941,4.23526289554057,2.69161913926541,0.106407356870356,0.366622661623739,"TMEM45B"
-0.362482400660753,2.08663807365558,2.69160772950564,0.106417493581807,0.366622661623739,"ANKAR"
0.616932600906783,-2.01279992912324,2.68426198242191,0.106423449100406,0.366622661623739,"RPS12P31"
0.334411188824709,1.74574303783889,2.69145471211772,0.106429514344524,0.366622661623739,"RP11-181C21.4"
-0.547942925127197,-2.43682100718905,2.67814870265491,0.106441883706917,0.366622661623739,"RP11-500G10.5"
0.659550729542628,-1.3116312694387,2.68875297586351,0.106443821360334,0.366622661623739,"GPAA1P2"
-0.334460681064413,5.40619563514822,2.69078955282363,0.106459689891363,0.366636379823476,"KIAA1143"
0.3383349844351,6.36065434539316,2.69009726712573,0.106503695037034,0.366713248554431,"SUPT5H"
-0.6600524181221,-1.79894581179115,2.68435087733586,0.106505786423287,0.366713248554431,"CTD-2002J20.1"
0.403837201291985,6.29934511210362,2.68954841569218,0.106538598329281,0.366785283779391,"MAPK6"
-0.633583749477176,-0.236095676996855,2.68927416330863,0.10656385891745,0.366831308562277,"TMEM249"
-0.294934517385225,4.35677323831203,2.68793605877903,0.106641214293831,0.366996533354435,"GZF1"
-0.549899238492391,-2.3773848505022,2.67628858883922,0.106643460856585,0.366996533354435,"HNRNPUP1"
-0.432433789281784,3.34167318139191,2.68774838179842,0.10665571331952,0.366996533354435,"B3GALTL"
0.576483617058175,-2.42748604523247,2.6752358867595,0.106668306236721,0.366996533354435,"RP11-9E13.4"
-0.318051237852857,4.88205438570079,2.68746290558152,0.106671343017339,0.366996533354435,"POLA1"
0.405245245682413,2.73631531420017,2.68731287491201,0.106686854790222,0.367008967292739,"KLHL17"
0.33340741581104,6.78531229423962,2.68702095354765,0.10669949382655,0.367011517179704,"SECISBP2L"
-0.325223454439283,3.63439719185307,2.68652967312501,0.106731700995803,0.367047199938348,"SCRN3"
-0.417903494008738,0.149030558614223,2.68635588546837,0.106762761707032,0.367047199938348,"RP11-110I1.12"
0.626381083134124,-3.11967867426712,2.6601879256511,0.106765719199301,0.367047199938348,"PIN4P1"
0.580553480904468,-3.04197474396451,2.66194277438316,0.106767473318526,0.367047199938348,"RP11-414H17.5"
0.920727247271101,0.177224681875011,2.68620526938926,0.106769362500301,0.367047199938348,"FAM153A"
-0.353451282956418,3.27896527650845,2.68568807741403,0.106787137461142,0.367067397956746,"NFU1"
-0.436436968493617,2.27135109354845,2.68557956739127,0.106800472488385,0.367072331459522,"NPHP1"
-0.329297157379295,4.1718949901648,2.68357296066937,0.10691943953291,0.367352259370939,"PARL"
0.664710568825395,1.10453271265127,2.68384789614246,0.106920545641214,0.367352259370939,"KL"
-0.834861850833259,-1.40679745945035,2.6802139232118,0.106929036809756,0.367352259370939,"FCRLA"
-0.242968498884724,5.21998318723202,2.68341448501378,0.106929553502502,0.367352259370939,"LEMD3"
0.733979499833952,-1.27346933708356,2.6809533186578,0.106953516853692,0.367374870777263,"RP11-417N10.4"
0.495875346544488,5.31468366983925,2.68293855891838,0.10695995443481,0.367374870777263,"DLC1"
0.698476846468156,-0.94496451673302,2.68094938240166,0.107026070413302,0.367484828465459,"UCA1"
-0.367912081647511,5.28370266491368,2.68189193876241,0.107026844644436,0.367484828465459,"OSGIN2"
-0.632096473343129,0.336895838343908,2.68185907602004,0.107050606052808,0.367484828465459,"RP11-436M15.1"
1.45882480158015,1.7108652749435,2.68172496893763,0.107051053641349,0.367484828465459,"AC009133.15"
0.670086928297007,-1.89732649215344,2.67531767806185,0.107051533977068,0.367484828465459,"ITM2BP1"
1.83382605022388,3.31329579956522,2.68124423832764,0.107071559800492,0.367512674437053,"TM4SF4"
-0.733936178325407,8.94886139025441,2.68073107962772,0.107101088974632,0.367573129906596,"IGFBP5"
0.82783901068593,-0.831305594078832,2.6796076170945,0.107122650600326,0.367585354615941,"CTD-2184D3.5"
0.461156256460511,1.73555090920619,2.68023941886154,0.107144786109679,0.367585354615941,"GPR75"
1.08471908288756,-2.68184725858316,2.66065705309922,0.107147453580271,0.367585354615941,"CEACAM22P"
0.442279011352265,-1.03085189973452,2.6787413240771,0.107162853638383,0.367585354615941,"CTD-2369P2.10"
-0.324365419264001,3.5867299058725,2.67975861979551,0.107164232958186,0.367585354615941,"LRWD1"
-0.890233412874895,-1.91645782411538,2.67204468419802,0.10719028587979,0.367609480999433,"RP11-156L14.1"
-0.910679997240279,1.25409059735552,2.67954075506744,0.107195101033809,0.367609480999433,"INO80B-WBP1"
-0.597953849862066,2.9827996264226,2.67851155574013,0.107247578453033,0.367748560753749,"LINC01138"
-1.29097416048566,1.63378188070763,2.67841287557186,0.107265104073378,0.367767774297153,"IGKV1-27"
-0.704754252719269,0.733481086638847,2.67794595457928,0.107300833489845,0.367849389937903,"DRAXIN"
1.37726010003258,2.53178331059917,2.67729907095751,0.10732877982756,0.367892988466231,"TTPA"
-0.657088015706844,-1.90576830966869,2.6707237504499,0.107337403838172,0.367892988466231,"RP11-10C24.2"
0.42447623794211,-0.147310640039822,2.67676574453033,0.107370455990348,0.367965387838493,"AP000580.1"
0.845762001285822,3.85927843779269,2.67610572710217,0.107397873893745,0.367986304033882,"MFAP2"
-0.262852981286355,5.77911772167289,2.67606017855033,0.107400418037963,0.367986304033882,"IKBKAP"
-0.348071931314154,8.80500592930491,2.67574873720681,0.107420408836437,0.367994701759834,"IQGAP1"
-0.565833854966916,0.1156986505244,2.67584579956657,0.107433603255708,0.367994701759834,"FSD2"
-0.409996330078386,3.3242621997964,2.6755043166666,0.10743865802344,0.367994701759834,"NBPF8"
0.407742540168604,2.12518297455918,2.67458055023595,0.107504411606153,0.368139176263344,"PCDHGA11"
0.520131680470972,-2.7183568251949,2.65748288952141,0.107504707095672,0.368139176263344,"RP11-177N22.3"
0.356091927118518,5.56624666009631,2.67302992189107,0.107595111694418,0.368353692583957,"CNST"
0.533142080705592,-0.354340765422797,2.6730636081601,0.107598267243542,0.368353692583957,"RP5-1139B12.3"
0.681092624684075,-3.27084854561577,2.64271591339713,0.107614428699486,0.368353692583957,"FABP5P5"
0.778995480511247,3.6504293271786,2.67273458233228,0.107615115815691,0.368353692583957,"NR4A2"
-0.808265254429123,-2.24520956818866,2.66164511227638,0.107645934998753,0.368415833570727,"CTD-3094K11.1"
-0.721713507168653,5.95295781958676,2.67206552264494,0.107657157059245,0.368415833570727,"S100A14"
0.747979961080997,-1.16652240658395,2.66996254604996,0.107684219388597,0.368437515694419,"FLJ31356"
-1.37162133740189,1.56426159836971,2.67184809302808,0.107687380993318,0.368437515694419,"TMEM161BP1"
-0.421042340925674,0.313271736669532,2.67136848778653,0.107724434266905,0.368523413977066,"UBAC2-AS1"
-0.33730201850304,7.69465347494842,2.67036588861058,0.107766602327964,0.368626788867898,"PTTG1IP"
0.43336743139258,1.13119940541098,2.67015535148941,0.107798488308643,0.36868408376547,"SNORA59B"
0.545729687187347,3.80261331309991,2.6697352974923,0.107807498697582,0.36868408376547,"LINC00641"
-0.291877618740964,6.97952802739114,2.66954964091725,0.107819208339492,0.36868408376547,"CDV3"
1.01892206467743,-3.05541225391884,2.64384994966137,0.107861831685803,0.368788951675012,"DLEU1_2"
0.839683981000226,-3.03588941594927,2.64407964571082,0.107881516178509,0.368815375103456,"RP11-342A23.1"
1.48512299484158,0.29630709712562,2.66753239729085,0.107959001582025,0.369014674848479,"POU3F3"
-0.891314271326177,2.98141360658274,2.66717667621675,0.107977067123488,0.369014674848479,"KIF12"
0.776463964684966,-1.9416139267178,2.66018512033119,0.107991092112602,0.369014674848479,"LRRC18"
0.581759785823959,0.581897359524275,2.6671025133099,0.107999572988296,0.369014674848479,"HRH2"
0.96600137748389,4.38372942462555,2.66675750816878,0.107999626690831,0.369014674848479,"ZBTB16"
1.63432014951769,0.357610625146225,2.66646536833862,0.108025398417004,0.369061852361206,"SCGN"
-0.240052395238316,5.7359744020999,2.66586755348047,0.108056873704695,0.36912850311946,"HIF1AN"
-0.31718048058178,7.29473727387687,2.66561434480869,0.108073238119031,0.369143525219548,"LAMP2"
0.472779571362198,2.08037492562002,2.66513400337933,0.108113897862038,0.369159680007201,"ST6GALNAC3"
0.561770987564473,5.87244233262544,2.66492790197268,0.108117618888186,0.369159680007201,"ALDH6A1"
0.283601376377087,4.2602362561939,2.66490350691262,0.108119203301534,0.369159680007201,"MARK4"
-0.481610580194541,0.670588342405983,2.66514607156645,0.108125837483874,0.369159680007201,"DDX18P5"
-0.653556529740258,-2.59232023443397,2.64841691121518,0.108152733800018,0.369182262094824,"CTD-2366F13.2"
1.37560918372422,-0.212694954722831,2.66416345887894,0.108156388062078,0.369182262094824,"RP11-750B16.1"
-0.313356802962552,3.98676659606149,2.66377317613933,0.108192458379879,0.369264523527786,"ALG3"
-0.577225528811838,-2.04397044203168,2.6556117622483,0.108239579138053,0.369384478113898,"RP11-542C16.2"
0.709892206448128,1.22599838558824,2.66291267053829,0.108265539672267,0.36939283105178,"VTRNA1-1"
-0.372896057645012,2.82389558873735,2.66219935704723,0.108299356271987,0.36939283105178,"CCDC112"
-0.342655560136517,3.52843281338108,2.66170886286904,0.108327290376139,0.36939283105178,"MRPL2"
-1.31835337394713,1.26026118322234,2.66181112458729,0.108338080967844,0.36939283105178,"OFCC1"
0.551401886300115,6.07712840648379,2.66122640667534,0.108357282409334,0.36939283105178,"CAT"
-0.760089222595886,6.15341634237026,2.66110762741619,0.108364983020524,0.36939283105178,"TGFBR3"
0.597380084043017,-3.1733211380737,2.63401878762426,0.108368390649166,0.36939283105178,"CTD-2650P22.1"
-0.979976574259274,-3.32234029376865,2.62726025726913,0.108376749817224,0.36939283105178,"KRT16P3"
0.781194648807651,-0.0542275415651202,2.66114057067891,0.108377158143164,0.36939283105178,"IL18RAP"
-0.639040280015215,-3.38768215391257,2.62853895666343,0.108379693232286,0.36939283105178,"RN7SL546P"
0.558062452274939,-2.13314861363917,2.65245544445434,0.10839119797663,0.36939283105178,"RP11-83B20.6"
0.536851160855461,1.64252616161155,2.66080800112271,0.108397374289259,0.36939283105178,"KRT8P3"
0.660399946842104,6.42596596466261,2.66046588475736,0.108406598376441,0.36939283105178,"HSPB1"
0.884666804241077,-3.14331026981425,2.634042486121,0.108413539131736,0.36939283105178,"RN7SKP96"
0.369188522075281,5.03470136902914,2.66023385344473,0.108421651776277,0.36939283105178,"GRAMD1A"
0.69327597437419,4.27893852709842,2.65990590970829,0.108443177214608,0.36940904754063,"NPTXR"
0.731300352261995,5.04223184080462,2.65979134685848,0.108450362580735,0.36940904754063,"SHMT1"
0.450720129939569,5.32369455295737,2.65923347019665,0.108486569643573,0.369466992909252,"DPP7"
0.611623381598144,-2.01903878981204,2.65199141868853,0.108491328873861,0.369466992909252,"RP11-401P9.1"
1.07332230493539,4.27401161923525,2.65877466361844,0.108516609337785,0.36951229144968,"FBN2"
1.46548577725873,0.600414717046646,2.65852029113754,0.108548601822781,0.369515837361477,"ERVV-2"
-0.798467236405887,6.18657924841548,2.65821500086939,0.108552705857602,0.369515837361477,"COL14A1"
-0.780550344336884,0.826506284933209,2.6585274943456,0.108553587647736,0.369515837361477,"HS3ST3A1"
0.797547502501069,4.07913817229271,2.65764911523038,0.108589726865145,0.369561862193306,"ITGBL1"
-0.535984794275998,-0.477508070590483,2.65754995755467,0.108591069436902,0.369561862193306,"SPAG8"
-0.335351527873441,5.0002027569586,2.65689816520825,0.108638288124207,0.369681773167944,"FOPNL"
1.00546706380816,2.41501437751703,2.65675882740742,0.108655832534595,0.369684775468419,"SIX2"
-0.547501645792351,-0.33400428787295,2.65658333539705,0.108663139338417,0.369684775468419,"RPL35P5"
-0.806801299410426,-1.89531412780993,2.64931433513547,0.108713294630562,0.369805452154039,"NUDT19P5"
0.916193181961064,0.990168999971179,2.65589999026286,0.108722587142509,0.369805452154039,"PLA1A"
-0.467058842224994,-2.22613808905001,2.64589508980711,0.108745674830738,0.36982060898774,"RP4-816N1.6"
-0.290856086730123,6.21055373314454,2.6551652709248,0.10875102097863,0.36982060898774,"YTHDF2"
0.402053339514237,5.6287963286221,2.65460676775226,0.108787383693796,0.369870360304569,"PACS2"
0.616901529801769,0.851467338338665,2.65454257915129,0.10881253547395,0.369870360304569,"CH17-472G23.2"
0.301399263768406,6.05374100162295,2.65415003431169,0.108817129563391,0.369870360304569,"COPS2"
-0.428313803609101,3.86258913906029,2.65412705341748,0.108819020841726,0.369870360304569,"CSPG4P12"
0.336329139550318,4.24377255579596,2.65402006180781,0.108825603466278,0.369870360304569,"AP5Z1"
-0.644493163657927,-2.54928961741533,2.63906813567029,0.10887925400155,0.369916054780363,"RP11-661A12.7"
0.49469234891606,1.53302577829599,2.65339559377766,0.108880486390732,0.369916054780363,"BRICD5"
0.488465260230354,-0.699905500676656,2.65279287701651,0.108884889808262,0.369916054780363,"NIP7P3"
0.634942065146821,1.64434682253336,2.65328132668443,0.108887015833167,0.369916054780363,"SOX7"
0.40877597891935,-1.92720724615906,2.6463094800839,0.108950185430675,0.370089898687372,"RP11-680A11.5"
-0.899365478952677,-3.4926036857399,2.61603658996706,0.108971507145513,0.370104925010946,"RP4-669L17.1"
0.801971452112957,-2.39737744347127,2.63944856871222,0.108978605176335,0.370104925010946,"GBX2"
0.486795767812472,-1.64378932383244,2.64748720419697,0.10900238116653,0.370144919841915,"KB-318B8.7"
0.520274385378943,1.48775429595302,2.6512724542593,0.109019505477545,0.370162320909834,"TAL1"
-0.32619916806232,4.63960892187308,2.65035517035446,0.109064642495916,0.370274821381413,"BARD1"
0.736593967345109,-3.46287655214396,2.61607431476956,0.109083302321746,0.37029334023204,"KRT18P18"
0.880808206667169,-2.37210939989788,2.63773405843917,0.109106791594801,0.37029334023204,"RP11-12O16.1"
-0.664779136577867,3.96643366193571,2.64967191786072,0.109109662320617,0.37029334023204,"HIST1H2AE"
0.362278090325584,4.40711976611302,2.64936981241161,0.109129014910853,0.37029334023204,"CASKIN2"
0.313777725632709,1.59764065360212,2.64937460023493,0.109142406920706,0.37029334023204,"RP11-156P1.3"
0.624114682206777,-0.325708346884904,2.64919529994539,0.109145810359416,0.37029334023204,"RP11-567L7.3"
0.670019503237388,-2.07542125052003,2.64125050675102,0.109162232354179,0.37029334023204,"RP11-379F4.1"
0.961542412937551,-2.51033053497139,2.63405484146177,0.109166130776742,0.37029334023204,"HZGJ"
-0.335755696049693,0.421454466151552,2.6481546657865,0.109231371774274,0.370410033869795,"DYNC1I2P1"
0.372099682610589,-0.886237127074932,2.64716563612991,0.109231829675647,0.370410033869795,"RPS2P44"
-0.28668234016324,3.90504483308097,2.6477166836872,0.109237492967922,0.370410033869795,"C1orf123"
0.466999779162352,-2.62875141681468,2.6321381953908,0.109262250900477,0.370410033869795,"RP11-167P11.2"
-0.502498611853078,0.426622426256308,2.64756782931061,0.109269312300946,0.370410033869795,"RP11-348P10.2"
-0.377304359165554,2.54518022427431,2.64727598015164,0.109272581068342,0.370410033869795,"CCDC101"
0.605126892541442,-0.589571860746342,2.64666148150508,0.109292983070173,0.370417979251981,"RP11-63K6.1"
0.577250713659354,1.55606989762573,2.64698841212876,0.10929894145789,0.370417979251981,"DDX3P1"
-0.303814151541948,4.4071185067535,2.64617386716388,0.109338092373823,0.370509956657729,"METTL14"
-0.342597841463963,8.11003097094858,2.6456027256973,0.109375497272084,0.370595997841826,"HNRNPH1"
